workerid,internal_node_id,response,rt,stimulus,time_elapsed,trial_index,scales,within_group,exp_group
11,0.0-5.0-0.18,0,78,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,254505,36,small,2,2
12,0.0-5.0-0.5,0,5086,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,172766,23,small,2,2
12,0.0-5.0-0.17,0,12000,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,255669,35,small,2,2
13,0.0-5.0-0.5,0,9551,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,219359,23,small,2,2
13,0.0-5.0-0.23,0,5973,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,329159,41,small,2,2
14,0.0-5.0-0.11,1,9881,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,272262,29,small,2,2
14,0.0-5.0-0.22,1,7995,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,367563,40,small,2,2
15,0.0-5.0-0.7,0,3272,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,107851,25,small,2,2
15,0.0-5.0-0.21,0,3368,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,153155,39,small,2,2
16,0.0-5.0-0.9,1,3064,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,141979,27,small,2,2
16,0.0-5.0-0.25,1,2399,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,192995,43,small,2,2
17,0.0-5.0-0.0,1,10189,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,138246,18,small,2,2
17,0.0-5.0-0.17,1,4067,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,210269,35,small,2,2
18,0.0-5.0-0.12,0,12392,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,232817,30,small,2,2
18,0.0-5.0-0.21,0,2170,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,269455,39,small,2,2
20,0.0-5.0-0.1,0,5390,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,65944,19,small,2,2
20,0.0-5.0-0.17,0,2895,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,112800,35,small,2,2
21,0.0-5.0-0.1,0,6308,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,87728,19,small,2,2
21,0.0-5.0-0.23,0,4059,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,176164,41,small,2,2
22,0.0-5.0-0.11,0,6517,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,199944,29,small,2,2
22,0.0-5.0-0.25,1,3814,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,274536,43,small,2,2
23,0.0-5.0-0.3,0,1724,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,204853,21,small,2,2
23,0.0-5.0-0.19,0,1376,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,247706,37,small,2,2
24,0.0-5.0-0.3,0,9025,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,199730,21,small,2,2
24,0.0-5.0-0.25,0,4511,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,323385,43,small,2,2
25,0.0-5.0-0.8,1,4163,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,168612,26,small,2,2
25,0.0-5.0-0.20,1,3507,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,244122,38,small,2,2
26,0.0-5.0-0.5,0,9325,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,172226,23,small,2,2
26,0.0-5.0-0.23,1,7437,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,277760,41,small,2,2
27,0.0-5.0-0.2,0,6925,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,206133,20,small,2,2
27,0.0-5.0-0.17,0,10146,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,298274,35,small,2,2
28,0.0-5.0-0.5,1,8614,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,403745,23,small,2,2
28,0.0-5.0-0.21,1,13697,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,560213,39,small,2,2
29,0.0-5.0-0.4,1,13023,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,303199,22,small,2,2
29,0.0-5.0-0.16,1,4768,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,442183,34,small,2,2
30,0.0-5.0-0.4,1,2235,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,84025,22,small,2,2
30,0.0-5.0-0.16,1,1655,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,109477,34,small,2,2
32,0.0-5.0-0.2,0,4817,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,380416,20,small,2,2
32,0.0-5.0-0.16,0,1513,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,576377,34,small,2,2
33,0.0-5.0-0.0,1,7405,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,135571,18,small,2,2
33,0.0-5.0-0.13,1,3541,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,238031,31,small,2,2
6,0.0-5.0-0.4,1,5502,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,169387,22,small,2,3
6,0.0-5.0-0.13,1,5726,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,228759,31,small,2,3
7,0.0-5.0-0.5,0,1271,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,69948,23,small,2,3
7,0.0-5.0-0.13,0,2264,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,86144,31,small,2,3
8,0.0-5.0-0.3,1,6291,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,181375,21,small,2,3
8,0.0-5.0-0.22,1,3396,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,258535,40,small,2,3
11,0.0-5.0-0.1,0,5096,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,187148,19,small,2,3
11,0.0-5.0-0.22,0,2292,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,268485,40,small,2,3
12,0.0-5.0-0.10,0,8751,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,202517,28,small,2,3
12,0.0-5.0-0.13,0,6651,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,221233,31,small,2,3
13,0.0-5.0-0.3,0,4256,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,203630,21,small,2,3
13,0.0-5.0-0.14,0,6190,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,274861,32,small,2,3
14,0.0-5.0-0.6,1,9251,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,227817,24,small,2,3
14,0.0-5.0-0.16,1,4072,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,304443,34,small,2,3
15,0.0-5.0-0.4,0,3295,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,97211,22,small,2,3
15,0.0-5.0-0.17,0,3924,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,141977,35,small,2,3
16,0.0-5.0-0.3,0,3327,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,112387,21,small,2,3
16,0.0-5.0-0.21,0,2447,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,177259,39,small,2,3
17,0.0-5.0-0.6,1,4841,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,162763,24,small,2,3
17,0.0-5.0-0.22,1,2893,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,231161,40,small,2,3
18,0.0-5.0-0.2,1,10525,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,159257,20,small,2,3
18,0.0-5.0-0.16,0,2010,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,252056,34,small,2,3
20,0.0-5.0-0.2,0,2798,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,68744,20,small,2,3
20,0.0-5.0-0.19,0,1950,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,117024,37,small,2,3
21,0.0-5.0-0.5,0,4527,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,108140,23,small,2,3
21,0.0-5.0-0.25,0,4644,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,182976,43,small,2,3
22,0.0-5.0-0.10,0,4429,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,193425,28,small,2,3
22,0.0-5.0-0.24,1,3116,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,270720,42,small,2,3
23,0.0-5.0-0.4,0,6237,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,211091,22,small,2,3
23,0.0-5.0-0.18,0,1379,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,246330,36,small,2,3
24,0.0-5.0-0.7,0,4063,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,223449,25,small,2,3
24,0.0-5.0-0.18,0,3464,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,287498,36,small,2,3
25,0.0-5.0-0.2,1,5810,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,127869,20,small,2,3
25,0.0-5.0-0.19,1,4099,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,240613,37,small,2,3
26,0.0-5.0-0.8,1,6834,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,185677,26,small,2,3
26,0.0-5.0-0.24,1,1402,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,279163,42,small,2,3
27,0.0-5.0-0.5,0,7430,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,231167,23,small,2,3
27,0.0-5.0-0.18,0,5286,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,303562,36,small,2,3
28,0.0-5.0-0.8,1,12583,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,429361,26,small,2,3
28,0.0-5.0-0.19,1,9165,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,537449,37,small,2,3
29,0.0-5.0-0.2,1,5967,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,281958,20,small,2,3
29,0.0-5.0-0.20,1,2952,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,461247,38,small,2,3
30,0.0-5.0-0.3,0,2883,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,81789,21,small,2,3
30,0.0-5.0-0.20,1,1778,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,116484,38,small,2,3
32,0.0-5.0-0.9,0,1234,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,474647,27,small,2,3
32,0.0-5.0-0.14,0,1169,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,573283,32,small,2,3
33,0.0-5.0-0.5,1,7438,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,171908,23,small,2,3
33,0.0-5.0-0.14,1,8777,<p style='font-size: 25px;'>A: Is the box tiny? <br>B: The box is small. <br>Would you conclude that the box is not tiny? </p>,246809,32,small,2,3
6,0.0-4.0-0.6,0,9658,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,80359,10,some,1,1
6,0.0-4.0-0.12,0,7021,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,119125,16,some,1,1
7,0.0-4.0-0.2,0,1897,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,23494,6,some,1,1
7,0.0-4.0-0.7,0,2047,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,35787,11,some,1,1
8,0.0-4.0-0.2,0,9811,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,57677,6,some,1,1
8,0.0-4.0-0.10,0,4682,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,134056,14,some,1,1
11,0.0-4.0-0.5,0,10781,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,121156,9,some,1,1
11,0.0-4.0-0.7,0,5212,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,140894,11,some,1,1
12,0.0-4.0-0.6,0,6066,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,88162,10,some,1,1
12,0.0-4.0-0.12,0,3832,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,121681,16,some,1,1
13,0.0-4.0-0.0,0,10517,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,96518,4,some,1,1
13,0.0-4.0-0.9,0,5007,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,152033,13,some,1,1
14,0.0-4.0-0.2,0,9125,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,69790,6,some,1,1
14,0.0-4.0-0.9,0,8456,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,127256,13,some,1,1
15,0.0-4.0-0.3,0,3120,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,34247,7,some,1,1
15,0.0-4.0-0.8,0,4534,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,62104,12,some,1,1
16,0.0-4.0-0.0,0,4409,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,48483,4,some,1,1
16,0.0-4.0-0.8,0,4232,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,78307,12,some,1,1
17,0.0-4.0-0.1,0,5528,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,68178,5,some,1,1
17,0.0-4.0-0.11,0,4379,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,123570,15,some,1,1
18,0.0-4.0-0.6,0,6211,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,88569,10,some,1,1
18,0.0-4.0-0.8,0,4494,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,97375,12,some,1,1
20,0.0-4.0-0.1,0,3566,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,21752,5,some,1,1
20,0.0-4.0-0.9,0,4790,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,45776,13,some,1,1
21,0.0-4.0-0.3,0,3564,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,43084,7,some,1,1
21,0.0-4.0-0.9,0,3763,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,61300,13,some,1,1
22,0.0-4.0-0.1,0,4766,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,30329,5,some,1,1
22,0.0-4.0-0.8,0,5357,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,66152,12,some,1,1
23,0.0-4.0-0.5,0,21227,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,134081,9,some,1,1
23,0.0-4.0-0.7,0,5550,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,154081,11,some,1,1
24,0.0-4.0-0.0,0,7879,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,42322,4,some,1,1
24,0.0-4.0-0.12,0,4015,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,146802,16,some,1,1
25,0.0-4.0-0.0,0,6511,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,33660,4,some,1,1
25,0.0-4.0-0.13,0,3788,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,105426,17,some,1,1
26,0.0-4.0-0.0,0,7907,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,47112,4,some,1,1
26,0.0-4.0-0.10,0,2871,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,106558,14,some,1,1
27,0.0-4.0-0.3,0,5744,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,130713,7,some,1,1
27,0.0-4.0-0.7,0,3476,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,147880,11,some,1,1
28,0.0-4.0-0.3,0,12113,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,239809,7,some,1,1
28,0.0-4.0-0.9,0,10480,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,294670,13,some,1,1
29,0.0-4.0-0.1,0,7053,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,102359,5,some,1,1
29,0.0-4.0-0.8,0,7599,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,226279,12,some,1,1
30,0.0-4.0-0.1,1,4863,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,29750,5,some,1,1
30,0.0-4.0-0.11,0,4270,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,60525,15,some,1,1
32,0.0-4.0-0.0,0,25508,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,48838,4,some,1,1
32,0.0-4.0-0.11,0,71243,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,249539,15,some,1,1
33,0.0-4.0-0.1,0,7728,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,54561,5,some,1,1
33,0.0-4.0-0.12,0,5220,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,126815,16,some,1,1
6,0.0-5.0-0.5,0,10346,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,179735,23,some,2,3
6,0.0-5.0-0.15,0,3763,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,248170,33,some,2,3
7,0.0-5.0-0.2,0,5424,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,62923,20,some,2,3
7,0.0-5.0-0.20,0,924,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,100494,38,some,2,3
8,0.0-5.0-0.0,0,12954,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,167582,18,some,2,3
8,0.0-5.0-0.13,0,5308,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,226812,31,some,2,3
11,0.0-5.0-0.8,0,5944,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,211294,26,some,2,3
11,0.0-5.0-0.23,0,3886,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,272372,41,some,2,3
12,0.0-5.0-0.1,0,16934,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,149851,19,some,2,3
12,0.0-5.0-0.16,0,10054,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,243668,34,some,2,3
13,0.0-5.0-0.4,0,6177,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,209807,22,some,2,3
13,0.0-5.0-0.17,0,4944,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,288018,35,some,2,3
14,0.0-5.0-0.7,0,14270,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,242087,25,some,2,3
14,0.0-5.0-0.17,0,9363,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,313806,35,some,2,3
15,0.0-5.0-0.0,0,7410,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,81043,18,some,2,3
15,0.0-5.0-0.13,0,4572,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,130906,31,some,2,3
16,0.0-5.0-0.11,0,3639,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,148403,29,some,2,3
16,0.0-5.0-0.24,0,4472,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,190595,42,some,2,3
17,0.0-5.0-0.4,0,3328,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,156614,22,some,2,3
17,0.0-5.0-0.24,0,2742,<p style='font-size: 25px;'>A: Did Daphne eat all of the cookies? <br>B: Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,238407,42,some,2,3
